Heliostat field,,,"IFS(SQRT(POWER(A3,2)+POWER(B3,2)+POWER(180,2))>1200,1600,SQRT(POWER(A3,2)+POWER(B3,2)+POWER(180,2))>800,1200,SQRT(POWER(A3,2)+POWER(B3,2)+POWER(180,2))>400,800,SQRT(POWER(A3,2)+POWER(B3,2)+POWER(180,2))>0,400)",,8*COS(M3),8*sin(M3),"IFS(AND(D3=400,O3>0.5),NORM.INV(RAND(),187,0.3),AND(D3=400,O3<=0.5),NORM.INV(RAND(),173,0.3),AND(D3=800,O3>0.5),NORM.INV(RAND(),184,0.8),AND(D3=800,O3<=0.5),NORM.INV(RAND(),176,0.8),AND(D3=1200,O3>0.5),NORM.INV(RAND(),182,0.9),AND(D3=1200,O3<=0.5),NORM.INV(RAND(),178,0.9),D3=1600,NORM.INV(RAND(),180,1.2))",,,,"NORM.INV(RAND(),0,0.28)","ATAN2(A3,B3)","IFS(AND(D3=400,O3>0.5),NORM.INV(RAND(),187,0.1),AND(D3=400,O3<=0.5),NORM.INV(RAND(),172,0.1),AND(D3=800,O3>0.5),NORM.INV(RAND(),185,0.1),AND(D3=800,O3<=0.5),NORM.INV(RAND(),175,0.1),AND(D3=1200,O3>0.5),NORM.INV(RAND(),183,0.1),AND(D3=1200,O3<=0.5),NORM.INV(RAND(),177,0.1),D3=1600,NORM.INV(RAND(),180,0.1))",RAND()
Heliostat x,Heliostat y,Heliostat z,Focal Length x,Focal Length y,Aiming point x,Aiming point y,Aiming point z,Heliostat width (x),Heliostat length (y),Heliostat z-normal rotation,,theta,,
-179.43576,804.2148,0,1200,1200,-1.742117033,7.808010518,181.4293385,11.415,10.421,0,0.086195155,1.790319874,182.8682803,0.69331
-153.820368,809.506128,0,1200,1200,-1.493418263,7.859370324,178.8728144,11.415,10.421,0,0.297621192,1.758575208,177.0800343,0.169491159
-128.052576,813.977544,0,1200,1200,-1.243246376,7.902805733,181.8637872,11.415,10.421,0,-0.794357364,1.726834555,182.9356988,0.649532397
-102.15372,817.632096,0,1200,1200,-0.991797108,7.938283095,182.3957999,11.415,10.421,0,-0.090778231,1.695090758,182.9854898,0.643548214
-76.151232,820.463688,0,1200,1200,-0.739341239,7.965762646,179.7511628,11.415,10.421,0,0.19125005,1.663346047,177.0326558,0.122572759
-50.075592,822.466224,0,1200,1200,-0.486177149,7.985213321,182.5820643,11.415,10.421,0,-0.182531886,1.631605941,183.0736605,0.586457152
-23.945088,823.642752,0,1200,1200,-0.232479193,7.996621376,179.0451434,11.415,10.421,0,0.081680494,1.599860318,177.0056518,0.206910032
12.323064,846.41436,0,1200,1200,0.116460767,7.999152261,178.3513073,11.415,10.421,0,0.208471571,1.556238217,177.0054012,0.396780906
33.915096,845.823048,0,1200,1200,0.320519663,7.993576618,180.6256227,11.415,10.421,0,0.162529676,1.530720642,182.9630582,0.695203294
55.485792,844.683096,0,1200,1200,0.524376245,7.982795848,181.5803269,11.415,10.421,0,-0.175597762,1.505202269,182.9688707,0.821076267
77.02296,842.991456,0,1200,1200,0.727916812,7.966814741,181.4116005,11.415,10.421,0,0.685169284,1.479680703,183.1021023,0.537947741
98.505264,840.751176,0,1200,1200,0.930939333,7.945649876,182.7717443,11.415,10.421,0,0.163845071,1.454164668,182.9682248,0.731905142
119.926608,837.965304,0,1200,1200,1.133383169,7.919308214,178.9739975,11.415,10.421,0,0.164506531,1.428645174,176.9277394,0.166972798
141.268704,834.630792,0,1200,1200,1.335082272,7.887810553,177.5736514,11.415,10.421,0,0.044537307,1.403126525,176.9180049,0.205857947
162.51936,830.756784,0,1200,1200,1.535910708,7.851176873,182.6015324,11.415,10.421,0,-0.114182905,1.377608042,182.9345886,0.742703229
183.666384,826.337184,0,1200,1200,1.735766961,7.80942463,177.9705962,11.415,10.421,0,0.398692456,1.352085983,176.9966648,0.182136269
204.691488,821.381136,0,1200,1200,1.934469113,7.762591658,178.292561,11.415,10.421,0,-0.079810206,1.326566954,177.0676217,0.039306217
225.58248,815.891688,0,1200,1200,2.131901044,7.710706708,183.7393592,11.415,10.421,0,0.001503647,1.301049289,183.0208872,0.535795228
785.372064,315.842904,0,1200,1200,7.422279963,2.984922135,177.8112098,11.415,10.421,0,0.209328436,0.38236451,176.9707721,0.137075274
793.177992,295.698672,0,1200,1200,7.496035333,2.794540085,183.0724148,11.415,10.421,0,-0.036649954,0.356842631,182.9441312,0.565762306
800.462712,275.365464,0,1200,1200,7.564892909,2.602382615,183.937199,11.415,10.421,0,-0.006464114,0.331326668,183.1417034,0.778288835
807.229272,254.849376,0,1200,1200,7.628838052,2.408491224,176.8490211,11.415,10.421,0,-0.010585898,0.305805502,177.0190169,0.103979451
813.468528,234.168696,0,1200,1200,7.687809906,2.213047412,183.4443379,11.415,10.421,0,0.220066073,0.280286445,182.9473231,0.789920228
819.18048,213.335616,0,1200,1200,7.741776899,2.016157347,176.6950361,11.415,10.421,0,0.224104073,0.254766723,176.8729187,0.266058435
824.355984,192.365376,0,1200,1200,7.790696955,1.817977158,181.5090711,11.415,10.421,0,0.337948211,0.229249933,182.8571676,0.51190206
828.99504,171.26712,0,1200,1200,7.834550096,1.618587285,177.9969881,11.415,10.421,0,-0.097752914,0.203729818,177.0686866,0.076025811
833.097648,150.059136,0,1200,1200,7.873299195,1.418153655,181.6823486,11.415,10.421,0,-0.677538796,0.178211016,182.8592864,0.850953853
836.654664,128.753616,0,1200,1200,7.906920292,1.216803805,179.3713104,11.415,10.421,0,0.343138505,0.152693129,176.8151633,0.405778304
839.666088,107.362752,0,1200,1200,7.93539468,1.01464835,177.33459,11.415,10.421,0,-0.366640651,0.127173565,177.044548,0.344878447
842.13192,85.901784,0,1200,1200,7.95870181,0.811828489,176.8709103,11.415,10.421,0,0.12062121,0.101653542,176.9899971,0.163553486
844.05216,64.385952,0,1200,1200,7.976825341,0.608487861,181.2991049,11.415,10.421,0,-0.382585322,0.076134513,182.9271477,0.527491901
845.417664,42.827448,0,1200,1200,7.989754649,0.404747637,182.8688565,11.415,10.421,0,-0.247958869,0.050615064,183.0343273,0.891822725
846.237576,21.241512,0,1200,1200,7.997480925,0.200745738,180.5828597,11.415,10.421,0,-0.083888306,0.025095851,183.2211315,0.905315352
846.237576,-21.241512,0,1200,1200,7.997480925,-0.200745738,181.8753273,11.415,10.421,0,0.446217173,-0.025095851,183.122141,0.815054541
845.417664,-42.857928,0,1200,1200,7.989740089,-0.405034955,176.3775221,11.415,10.421,0,-0.188455449,-0.050651024,176.8216049,0.289357914
844.046064,-64.446912,0,1200,1200,7.976781294,-0.609065007,179.0356635,11.415,10.421,0,-0.719795659,-0.076206866,177.1533624,0.35723641
842.122776,-85.993224,0,1200,1200,7.958613632,-0.812692477,178.0535649,11.415,10.421,0,-0.336325188,-0.101762102,176.9344318,0.11717175
839.650848,-107.484672,0,1200,1200,7.935247322,-1.015800148,181.7214001,11.415,10.421,0,-0.012570889,-0.127318714,182.7962625,0.804561665
836.63028,-128.906016,0,1200,1200,7.906698311,-1.218245387,180.2741408,11.415,10.421,0,0.361221706,-0.152875451,182.9713717,0.607298568
833.06412,-150.242016,0,1200,1200,7.87298752,-1.419882922,180.0052618,11.415,10.421,0,-0.126437497,-0.178430657,176.8036999,0.061360643
828.952368,-171.477432,0,1200,1200,7.834139517,-1.620573362,179.1740671,11.415,10.421,0,-0.022243732,-0.203983327,177.1960512,0.127404872
824.30112,-192.60312,0,1200,1200,7.790172628,-1.820222631,181.473808,11.415,10.421,0,-0.383715217,-0.229538168,182.9863886,0.706543773
819.110376,-213.60384,0,1200,1200,7.741116183,-2.018692707,182.4729599,11.415,10.421,0,0.592424629,-0.255094228,182.95585,0.82212745
813.383184,-234.464352,0,1200,1200,7.687004893,-2.215842,182.8011879,11.415,10.421,0,-0.027455501,-0.280649973,182.8388339,0.705483102
807.128688,-255.172464,0,1200,1200,7.627874676,-2.41154057,177.9837138,11.415,10.421,0,0.007998587,-0.30620524,176.9245689,0.203720045
800.34384,-275.712936,0,1200,1200,7.563763194,-2.605664282,177.7576222,11.415,10.421,0,-0.247160379,-0.331760502,176.9798105,0.063286784
793.037784,-296.073576,0,1200,1200,7.494713115,-2.798084225,181.1096109,11.415,10.421,0,0.385090212,-0.357315475,182.9375573,0.841313535
785.213568,-316.242192,0,1200,1200,7.420764195,-2.988688468,177.8922368,11.415,10.421,0,0.45056741,-0.382871997,177.1854936,0.021158914
776.87424,-336.203544,0,1200,1200,7.341967973,-3.177342645,181.0216137,11.415,10.421,0,-0.039356603,-0.408428772,183.2922356,0.809510595
768.031992,-355.94544,0,1200,1200,7.258383268,-3.363907302,179.1982536,11.415,10.421,0,0.18570685,-0.433983569,176.9399545,0.367161346
758.683776,-375.45264,0,1200,1200,7.170059487,-3.548273798,178.2444816,11.415,10.421,0,0.062826038,-0.459538158,176.8996616,0.238354987
748.841784,-394.716,0,1200,1200,7.077051236,-3.730327841,179.9442897,11.415,10.421,0,-0.13161619,-0.485093393,182.9654638,0.982804303
738.512112,-413.723328,0,1200,1200,6.979417332,-3.90995316,181.5891825,11.415,10.421,0,0.109765194,-0.510649676,183.0391783,0.932430005
727.700856,-432.459384,0,1200,1200,6.87723186,-4.087013818,176.7530477,11.415,10.421,0,0.03144115,-0.536204342,176.887662,0.468534227
716.411064,-450.911976,0,1200,1200,6.770551476,-4.261412055,178.3335696,11.415,10.421,0,0.257642201,-0.561759957,176.9696439,0.384382417
704.654928,-469.07196,0,1200,1200,6.659445316,-4.433033734,183.0809152,11.415,10.421,0,-0.278842661,-0.587316528,182.8443058,0.619811579
692.438544,-486.924096,0,1200,1200,6.543996498,-4.601750735,178.2888499,11.415,10.421,0,-0.184522583,-0.612871656,176.9800969,0.397929546
679.771056,-504.45924,0,1200,1200,6.424273287,-4.767463974,181.9227764,11.415,10.421,0,0.096131662,-0.638426988,183.0312654,0.957510538
666.65856,-521.662152,0,1200,1200,6.300363982,-4.930052099,177.8231536,11.415,10.421,0,0.186203227,-0.663980452,177.2839167,0.19478809
653.113248,-538.526736,0,1200,1200,6.172339239,-5.089423181,179.7281012,11.415,10.421,0,-0.350398244,-0.68953424,176.8891387,0.259696415
639.138168,-555.0408,0,1200,1200,6.040266073,-5.245491947,182.539181,11.415,10.421,0,-0.273756566,-0.715091485,183.1523742,0.762896172
624.745512,-571.192152,0,1200,1200,5.90424812,-5.39813432,183.0416878,11.415,10.421,0,-0.276494268,-0.740648667,183.0105642,0.624563999
609.947472,-586.9686,0,1200,1200,5.764394575,-5.547229505,182.5103922,11.415,10.421,0,0.065014439,-0.766202123,183.065631,0.798682553
594.750144,-602.364048,0,1200,1200,5.620761753,-5.69271792,176.1889495,11.415,10.421,0,0.346838406,-0.791758293,176.8608665,0.274720773
579.162672,-617.363256,0,1200,1200,5.473463316,-5.834483639,177.0996276,11.415,10.421,0,0.173788571,-0.817313571,176.9951109,0.069276494
563.200296,-631.960128,0,1200,1200,5.322603349,-5.97242778,181.2411138,11.415,10.421,0,0.201144493,-0.842866699,183.0487275,0.956751958
546.866064,-646.14552,0,1200,1200,5.168240356,-6.106495854,180.6024575,11.415,10.421,0,-0.174160187,-0.868424372,183.2479727,0.63701948
530.178264,-659.90724,0,1200,1200,5.010529669,-6.236552929,182.1428566,11.415,10.421,0,-0.839799884,-0.893977557,182.8756727,0.782045982
513.142992,-673.239192,0,1200,1200,4.849534643,-6.362547741,181.5129324,11.415,10.421,0,-0.068448269,-0.919532756,182.9908676,0.946761623
495.77244,-686.132232,0,1200,1200,4.685368332,-6.484390765,177.5857346,11.415,10.421,0,0.032709137,-0.945088631,177.1265182,0.013908906
478.0788,-698.577216,0,1200,1200,4.518146655,-6.601995971,181.4641358,11.415,10.421,0,-0.018762912,-0.970643825,182.8376603,0.765908283
460.071216,-710.565,0,1200,1200,4.347967624,-6.7152943,182.5218255,11.415,10.421,0,0.086771805,-0.99620004,183.202304,0.722716468
441.764928,-722.089488,0,1200,1200,4.174957583,-6.824201725,177.695319,11.415,10.421,0,-0.191689479,-1.021754998,177.0923027,0.27417557
423.16908,-733.141536,0,1200,1200,3.999217581,-6.928654901,176.8160742,11.415,10.421,0,0.043766241,-1.04731048,176.9986204,0.284220685
404.295864,-743.715048,0,1200,1200,3.820857294,-7.028588019,183.3600809,11.415,10.421,0,0.040213314,-1.072867186,182.9151674,0.957359592
385.16052,-753.803928,0,1200,1200,3.640011427,-7.12392566,177.1798741,11.415,10.421,0,0.018251577,-1.098422509,176.9706171,0.082687693
365.772192,-763.399032,0,1200,1200,3.456783301,-7.214613587,177.9078295,11.415,10.421,0,-0.296474356,-1.12397855,176.9178495,0.16073965
346.14612,-772.497312,0,1200,1200,3.271300019,-7.300588756,177.0854365,11.415,10.421,0,-0.292652459,-1.149534265,176.8495004,0.436893798
326.294496,-781.089624,0,1200,1200,3.083689892,-7.381792238,179.4130832,11.415,10.421,0,0.343498487,-1.175088692,176.9244604,0.456872002
306.229512,-789.169872,0,1200,1200,2.894070133,-7.458173909,181.6131428,11.415,10.421,0,-0.030357362,-1.200642584,183.0081417,0.615357574
285.96336,-796.738056,0,1200,1200,2.702539845,-7.529693114,178.1373168,11.415,10.421,0,0.140905216,-1.226199237,176.9745592,0.189787132
265.51128,-803.785032,0,1200,1200,2.509254302,-7.596291388,182.4485063,11.415,10.421,0,0.112299085,-1.251754602,183.0247251,0.643957117
244.885464,-810.307752,0,1200,1200,2.314325429,-7.657930387,180.6107925,11.415,10.421,0,0.654539066,-1.277310578,183.010685,0.879385753
224.101152,-816.30012,0,1200,1200,2.117900778,-7.714563908,176.9323583,11.415,10.421,0,-0.148666741,-1.302864526,177.0776868,0.49165473
203.170536,-821.759088,0,1200,1200,1.920094193,-7.766159816,177.7811098,11.415,10.421,0,0.273425572,-1.328418347,176.8324474,0.291649312
182.105808,-826.684656,0,1200,1200,1.721014222,-7.812689041,180.8327932,11.415,10.421,0,0.333622813,-1.353974681,182.948303,0.964703311
160.922208,-831.06768,0,1200,1200,1.520816539,-7.854114658,181.5803381,11.415,10.421,0,-0.130479419,-1.379530218,183.0205687,0.683145052
139.631928,-834.90816,0,1200,1200,1.319610618,-7.890413666,178.1759554,11.415,10.421,0,0.317593555,-1.405087664,176.8959498,0.076615932
118.253256,-838.203048,0,1200,1200,1.117568969,-7.921555378,181.667259,11.415,10.421,0,-0.014632863,-1.430641807,182.9686416,0.53673025
96.795336,-840.949296,0,1200,1200,0.914779884,-7.947526519,176.8441258,11.415,10.421,0,-0.583726406,-1.456198175,176.9914818,0.28359433
75.276456,-843.149952,0,1200,1200,0.711410596,-7.968305652,180.9228523,11.415,10.421,0,-0.208240623,-1.48175238,183.0203667,0.58926725
53.708808,-844.79892,0,1200,1200,0.507582026,-7.983881292,178.0046449,11.415,10.421,0,-0.261704834,-1.507305927,177.0798349,0.334775312
32.104584,-845.893152,0,1200,1200,0.303409348,-7.994244353,183.2754111,11.415,10.421,0,0.344415592,-1.53286106,182.7877003,0.530258882
10.479024,-846.438744,0,1200,1200,0.099033473,-7.999387,182.3575183,11.415,10.421,0,0.230301207,-1.558416826,183.0327609,0.518695976
-10.479024,-846.438744,0,1200,1200,-0.099033473,-7.999387,177.1370394,11.415,10.421,0,0.413060831,-1.583175827,177.1144481,0.083062343
-32.089344,-845.8962,0,1200,1200,-0.303264435,-7.994249851,182.276158,11.415,10.421,0,0.041748482,-1.608713466,183.0326388,0.671668373
-53.678328,-844.79892,0,1200,1200,-0.507295129,-7.983899527,181.2716093,11.415,10.421,0,0.209417282,-1.634250792,183.0274771,0.632552833
-75.230736,-843.153,0,1200,1200,-0.710979377,-7.96834414,183.1748314,11.415,10.421,0,-0.150520825,-1.659786157,182.9529999,0.702225478
-96.737424,-840.95844,0,1200,1200,-0.914229917,-7.947589802,179.190541,11.415,10.421,0,0.230413906,-1.685325279,177.0738678,0.433404514
-118.180104,-838.212192,0,1200,1200,-1.116879168,-7.921652664,182.4859285,11.415,10.421,0,0.190828364,-1.710863768,182.9920806,0.700851806
-139.543536,-834.9234,0,1200,1200,-1.318774547,-7.890553447,181.847543,11.415,10.421,0,-0.25465623,-1.73639903,183.0316064,0.541493569
-160.818576,-831.085968,0,1200,1200,-1.519840274,-7.854303632,177.0246251,11.415,10.421,0,-0.493707167,-1.761938137,177.0608957,0.417826153
-181.986936,-826.70904,0,1200,1200,-1.719894365,-7.812935644,183.3428105,11.415,10.421,0,0.142207546,-1.787474636,183.0625571,0.997762324
-203.039472,-821.792616,0,1200,1200,-1.918853054,-7.766466568,178.8389275,11.415,10.421,0,-0.063755288,-1.813014496,177.0875531,0.362350129
-223.957896,-816.339744,0,1200,1200,-2.116546171,-7.714935664,180.4385356,11.415,10.421,0,-0.100826776,-1.838552541,182.9627143,0.915071062
-244.730016,-810.35652,0,1200,1200,-2.312851622,-7.658375635,182.5139706,11.415,10.421,0,0.077076592,-1.864089626,183.1604969,0.876048114
-265.340592,-803.842944,0,1200,1200,-2.507636831,-7.59682549,181.8014317,11.415,10.421,0,-0.135194622,-1.88962513,183.0947341,0.750296604
-285.78048,-796.805112,0,1200,1200,-2.700807183,-7.530314772,177.6760316,11.415,10.421,0,0.137669213,-1.915163315,177.0504934,0.460943598
-306.03444,-789.246072,0,1200,1200,-2.89222488,-7.458889679,182.8619946,11.415,10.421,0,0.029651154,-1.940702668,183.0095382,0.605808016
-326.087232,-781.174968,0,1200,1200,-3.08173517,-7.382608505,182.2821707,11.415,10.421,0,-0.119230696,-1.966239173,182.9119699,0.626095715
-345.926664,-772.594848,0,1200,1200,-3.269228707,-7.301516532,182.9253439,11.415,10.421,0,-0.169296408,-1.991774688,182.9503307,0.876065552
-365.543592,-763.50876,0,1200,1200,-3.454622002,-7.215648746,178.4120651,11.415,10.421,0,-0.075346418,-2.017314552,177.0989623,0.365749176
-384.919728,-753.925848,0,1200,1200,-3.637739868,-7.12508587,178.8840347,11.415,10.421,0,0.282767764,-2.042851308,176.8562094,0.134202044
-404.045928,-743.852208,0,1200,1200,-3.818489906,-7.029874454,177.8145101,11.415,10.421,0,-0.231537709,-2.068388675,177.0844968,0.341733443
-422.906952,-733.290888,0,1200,1200,-3.996748017,-6.930079746,183.2569557,11.415,10.421,0,0.899517229,-2.093925783,183.0779348,0.522568972
-441.493656,-722.25408,0,1200,1200,-4.172399353,-6.825766158,177.6039621,11.415,10.421,0,-0.077008502,-2.119462822,177.0092027,0.293560329
-459.793848,-710.744832,0,1200,1200,-4.345344936,-6.716991691,178.528464,11.415,10.421,0,-0.605915403,-2.145002108,176.9901839,0.119464516
-477.792288,-698.772288,0,1200,1200,-4.515442983,-6.603845445,177.7798282,11.415,10.421,0,0.082144446,-2.170539362,177.1099793,0.365162647
-495.479832,-686.342544,0,1200,1200,-4.682607574,-6.486384687,183.2806935,11.415,10.421,0,-0.051254688,-2.196078334,182.9803372,0.949064607
-512.844288,-673.467792,0,1200,1200,-4.846706992,-6.364701983,181.7747384,11.415,10.421,0,0.023448069,-2.221615551,182.8546588,0.930996099
-529.873464,-660.154128,0,1200,1200,-5.007639315,-6.238873976,182.4584813,11.415,10.421,0,0.179915873,-2.247151729,183.007043,0.899302975
-546.558216,-646.407648,0,1200,1200,-5.165323042,-6.108963731,179.6971651,11.415,10.421,0,0.152054496,-2.272690639,183.1247201,0.813948171
-562.886352,-632.240544,0,1200,1200,-5.319632762,-5.97507383,181.7444835,11.415,10.421,0,-0.003956561,-2.298228681,183.0256024,0.888727116
-578.84568,-617.66196,0,1200,1200,-5.470460559,-5.837299142,182.4627003,11.415,10.421,0,0.272532166,-2.32376455,183.0002263,0.756973704
-594.430104,-602.677992,0,1200,1200,-5.617746071,-5.695693907,183.0539555,11.415,10.421,0,0.88932391,-2.349304755,182.9635841,0.690391485
-609.624384,-587.30388,0,1200,1200,-5.761342468,-5.550399352,178.4764469,11.415,10.421,0,0.0939314,-2.374840484,177.0245025,0.087711599
-624.422424,-571.54572,0,1200,1200,-5.9011929,-5.401474091,178.4628057,11.415,10.421,0,0.437112763,-2.400378185,177.0394499,0.479783615
-638.812032,-555.415704,0,1200,1200,-6.037185862,-5.249036756,181.7240266,11.415,10.421,0,0.124923227,-2.425914156,182.8882893,0.809304867
-652.787112,-538.919928,0,1200,1200,-6.169266764,-5.093147121,178.4086747,11.415,10.421,0,0.125548619,-2.451454936,176.9976548,0.084069781
-666.335472,-522.07668,0,1200,1200,-6.297301866,-4.93396283,181.3825576,11.415,10.421,0,0.200519251,-2.476991336,183.0131404,0.656467901
-679.451016,-504.892056,0,1200,1200,-6.421240378,-4.771548177,183.0590181,11.415,10.421,0,-0.109131804,-2.50252977,182.7105227,0.753064763
-692.121552,-487.378248,0,1200,1200,-6.540984346,-4.60603124,182.5299356,11.415,10.421,0,-0.156668218,-2.528066735,182.9435158,0.851882647
-704.340984,-469.5444,0,1200,1200,-6.65647326,-4.43749521,178.973723,11.415,10.421,0,0.190701708,-2.553606028,177.0179692,0.297880152
-716.100168,-451.405752,0,1200,1200,-6.767612453,-4.266078022,178.8387036,11.415,10.421,0,-0.062457475,-2.579143391,177.1319901,0.312683238
-727.393008,-432.974496,0,1200,1200,-6.874332826,-4.091888096,176.0003346,11.415,10.421,0,-0.086244216,-2.604679406,177.0147975,0.115402175
-738.213408,-414.259776,0,1200,1200,-6.97657946,-3.915014565,177.8041985,11.415,10.421,0,0.056314941,-2.63021764,177.0517101,0.083423601
-748.549176,-395.273784,0,1200,1200,-7.07427358,-3.735592766,178.7092867,11.415,10.421,0,-0.382981739,-2.655755171,177.0023349,0.097978088
-758.397264,-376.03176,0,1200,1200,-7.167349072,-3.553745529,183.1031056,11.415,10.421,0,-0.397951785,-2.681291216,183.1005135,0.601752799
-767.754624,-356.542848,0,1200,1200,-7.255763647,-3.369553962,181.4862117,11.415,10.421,0,-0.05906885,-2.706830994,183.054179,0.979649838
-776.606016,-336.822288,0,1200,1200,-7.339434362,-3.183190734,178.9454471,11.415,10.421,0,-0.032333887,-2.732367215,177.0137116,0.07148611
-784.954488,-316.882272,0,1200,1200,-7.418323743,-2.994740865,177.6938342,11.415,10.421,0,-0.252067853,-2.757904919,176.8643646,0.42604463
-792.790896,-296.734992,0,1200,1200,-7.49237688,-2.804333911,178.5068183,11.415,10.421,0,-0.046629884,-2.78344317,176.9472217,0.426771101
-800.109144,-276.395688,0,1200,1200,-7.561538131,-2.612114297,181.9058716,11.415,10.421,0,0.190458105,-2.808979274,182.9429248,0.61586594
-806.906184,-255.873504,0,1200,1200,-7.625776479,-2.4181673,181.8601443,11.415,10.421,0,0.114899003,-2.834518542,182.8516269,0.793640722
-813.17592,-235.186728,0,1200,1200,-7.68503465,-2.222665612,177.372954,11.415,10.421,0,-0.101638151,-2.860054886,177.1459462,0.210380733
-818.915304,-214.344504,0,1200,1200,-7.73928649,-2.025696084,178.9763013,11.415,10.421,0,0.374523647,-2.88559362,177.0288331,0.108356112
-824.121288,-193.36512,0,1200,1200,-7.78848577,-1.827426991,181.4522005,11.415,10.421,0,0.232944113,-2.911129585,183.0183587,0.537820822
-828.790824,-172.25772,0,1200,1200,-7.832610559,-1.627947122,179.5660127,11.415,10.421,0,-0.127632974,-2.936668,177.02272,0.263963863
-832.920864,-151.037544,0,1200,1200,-7.87162809,-1.427400159,177.9872444,11.415,10.421,0,-0.107158301,-2.962207101,176.8480834,0.327140362
-836.505312,-129.719832,0,1200,1200,-7.90550964,-1.22593529,181.8907141,11.415,10.421,0,-0.161081812,-2.987744549,182.987654,0.889709459
-839.544168,-108.316776,0,1200,1200,-7.934236731,-1.023663764,178.047556,11.415,10.421,0,0.181125588,-3.013282904,177.0636489,0.092182012
-842.037432,-86.843616,0,1200,1200,-7.95778905,-0.820727381,181.218236,11.415,10.421,0,0.318616318,-3.038820913,183.1393664,0.918963327
-843.979008,-65.315592,0,1200,1200,-7.976150188,-0.617274798,179.0382049,11.415,10.421,0,0.290135415,-3.064356536,177.0104361,0.410042515
-545.540184,647.267184,0,1200,1200,-5.155701384,6.117086173,177.8616657,11.415,10.421,0,0.157536816,2.271116679,177.0112436,0.13354422
-528.803616,661.010616,0,1200,1200,-4.997532277,6.246972958,177.9738661,11.415,10.421,0,-0.377315787,2.24553277,176.9236342,0.399344933
-511.719576,674.32428,0,1200,1200,-4.836070899,6.372787323,177.2546372,11.415,10.421,0,-0.181511761,2.219945506,176.9025337,0.490385747
-494.300256,687.192936,0,1200,1200,-4.671458108,6.494419077,183.1440519,11.415,10.421,0,-0.063134586,2.194360495,183.0060118,0.633099225
-476.557848,699.613536,0,1200,1200,-4.503782074,6.611803614,181.645739,11.415,10.421,0,-0.538827527,2.168774651,183.1602796,0.911055296
-458.504544,711.576936,0,1200,1200,-4.333161541,6.724857698,177.7864574,11.415,10.421,0,-0.070240659,2.143189353,176.878859,0.030009771
-440.149488,723.073992,0,1200,1200,-4.1596962,6.833515019,181.1998556,11.415,10.421,0,-0.160276136,2.11760282,183.0970848,0.667150061
-421.596312,734.046792,0,1200,1200,-3.984355141,6.937212272,177.1422862,11.415,10.421,0,-0.361244101,2.09213843,176.7597114,0.333205888
-402.729192,744.56544,0,1200,1200,-3.806047836,7.036618497,181.9772108,11.415,10.421,0,0.214987038,2.066619639,182.7186821,0.673678428
-383.599944,754.599456,0,1200,1200,-3.625262315,7.131442571,178.1498803,11.415,10.421,0,-0.629198856,2.041100874,177.0622719,0.42072411
-364.22076,764.139696,0,1200,1200,-3.442124009,7.221619092,178.4876206,11.415,10.421,0,-0.157773875,2.015583201,177.1610255,0.42457558
-344.603832,773.18616,0,1200,1200,-3.256725772,7.307101836,182.4781592,11.415,10.421,0,0.308237076,1.990062968,183.0045974,0.825565341
-324.761352,781.726656,0,1200,1200,-3.069206273,7.38782599,177.8689126,11.415,10.421,0,-0.38984222,1.96454269,176.9394718,0.284015874
-304.711608,789.758136,0,1200,1200,-2.879721976,7.463725701,175.9947606,11.415,10.421,0,-0.233260163,1.93902697,176.9841292,0.419398159
-284.460696,797.277552,0,1200,1200,-2.688333423,7.534776932,177.3576351,11.415,10.421,0,-0.253010899,1.913507334,176.9460845,0.292013585
-264.023856,804.27576,0,1200,1200,-2.495194606,7.600921252,177.2682683,11.415,10.421,0,-0.180669594,1.887987753,177.0024981,0.02761845
-243.416328,810.749712,0,1200,1200,-2.300442655,7.662112215,183.1016498,11.415,10.421,0,0.20667787,1.862469709,183.0255053,0.503921007
-222.647256,816.69636,0,1200,1200,-2.104164143,7.71832192,181.7511313,11.415,10.421,0,0.090812183,1.836947951,183.1429563,0.704868961
-201.737976,822.112656,0,1200,1200,-1.906554016,7.76949495,178.1343485,11.415,10.421,0,0.556762457,1.811431197,177.0376927,0.373373274
-180.694584,826.992504,0,1200,1200,-1.707680739,7.815614275,178.613104,11.415,10.421,0,0.112645515,1.785911647,177.0360617,0.247762546
-159.53232,831.335904,0,1200,1200,-1.507680692,7.856646799,181.7899798,11.415,10.421,0,-0.077334351,1.760390226,182.9474534,0.817209312
-138.269472,835.133712,0,1200,1200,-1.306736317,7.892555999,183.5249959,11.415,10.421,0,-0.151176787,1.734873573,183.0436607,0.648794683
-116.915184,838.392024,0,1200,1200,-1.104921663,7.923329358,184.0926868,11.415,10.421,0,0.058478155,1.709354457,183.0667113,0.885330675
-95.484696,841.101696,0,1200,1200,-0.902390741,7.948942757,177.8624975,11.415,10.421,0,0.169824069,1.68383575,176.9998377,0.037943784
-73.9902,843.262728,0,1200,1200,-0.699255537,7.969381513,181.7717878,11.415,10.421,0,0.024311655,1.658314951,183.021484,0.818753123
-52.449984,844.878168,0,1200,1200,-0.495685254,7.984628741,182.0065543,11.415,10.421,0,-0.037083056,1.632796698,183.0264059,0.870873748
-30.873192,845.938872,0,1200,1200,-0.291771927,7.994677551,182.2700327,11.415,10.421,0,-0.110918575,1.607275908,182.8218504,0.693110588
