Timestamp,Collector_ID,Facet_ID,Err_X_mrad,Err_Y_mrad
1785330574,collector_4,collector_4_f1_4,-0.06495863877893955,0.15230223611497104
1785330574,collector_4,collector_4_f1_4,-0.06512010550279608,0.14661130036219158
1785330574,collector_4,collector_4_f1_4,-0.05466831102720554,0.14396245131667135
1785330574,collector_4,collector_4_f1_4,-0.03974092107168519,0.14673876960354554
1785330574,collector_4,collector_4_f1_4,-0.03096305450724008,0.14464883514976173
1785330575,collector_4,collector_4_f1_4,-0.022799445589605057,0.14287798846524927
1785330575,collector_4,collector_4_f1_4,-0.021659473310127582,0.13573408904198542
1785330575,collector_4,collector_4_f1_4,-0.020628069819171767,0.12927056099236575
1785330575,collector_4,collector_4_f1_4,-0.014432888537732542,0.127634186280931
1785330575,collector_4,collector_4_f1_4,-0.013805371644790064,0.1220848738339328
1785330575,collector_4,collector_4_f1_4,-0.0065588845051625854,0.12208525825778734
1785330575,collector_4,collector_4_f1_4,-0.006296529124958302,0.11720184792747475
1785330575,collector_4,collector_4_f1_4,0.004321435438858442,0.12057986353052395
1785330575,collector_4,collector_4_f1_4,0.004161382274454221,0.11611394265902204
1785330575,collector_4,collector_4_f1_4,0.00923196549681631,0.11574729901493973
1785330575,collector_4,collector_4_f1_4,0.021731538295895386,0.12103617882590652
1785330575,collector_4,collector_4_f1_4,0.021007153686030355,0.1170016395317087
1785330575,collector_4,collector_4_f1_4,0.02032950356712436,0.11322739309520108
1785330575,collector_4,collector_4_f2_4,0.16027120678321638,0.11365014210946785
1785330575,collector_4,collector_4_f2_4,0.08013560339158043,0.056825071054720046
1785330575,collector_4,collector_4_f2_4,0.12378162195887905,0.08690895475813393
1785330576,collector_4,collector_4_f2_4,0.10930548439633062,0.0767159520906851
1785330576,collector_4,collector_4_f2_4,0.1212804694061823,0.08478820606855268
1785330576,collector_4,collector_4_f2_4,0.10395468806243403,0.07267560520161262
1785330576,collector_4,collector_4_f2_4,0.11427059759110514,0.0796639719964887
1785330576,collector_4,collector_4_f2_4,0.12814275438659273,0.08903374062289707
1785330576,collector_4,collector_4_f2_4,0.13943590951712112,0.09683337497503233
1785330576,collector_4,collector_4_f2_4,0.12675991774283235,0.0880303408863905
1785330576,collector_4,collector_4_f2_3,0.24677807936347274,0.1711063819734819
1785330576,collector_4,collector_4_f2_3,0.24632403835515404,0.1724104956986316
1785330576,collector_4,collector_4_f2_3,0.1642160255700842,0.11494033046574514
1785330576,collector_4,collector_4_f2_3,0.18397758784967114,0.13066404651463223
1785330576,collector_4,collector_4_f2_3,0.1471820702797258,0.10453123721170024
1785330576,collector_4,collector_4_f2_3,0.16232055930966982,0.11734033220077371
1785330576,collector_4,collector_4_f2_3,0.1737131044600831,0.1267750985406333
1785330576,collector_4,collector_4_f2_3,0.1829713805776383,0.13402491461388044
1785330576,collector_4,collector_4_f2_3,0.16264122718011675,0.11913325743455731
1785330576,collector_4,collector_4_f2_3,0.1746426013814833,0.12621918113925185
1785330576,collector_4,collector_4_f2_3,0.20833751083026206,0.146301957540874
1785330576,collector_4,collector_4_f2_3,0.21769393911538779,0.15040489305946023
1785330576,collector_4,collector_4_f2_3,0.22717611348669825,0.15410868303026376
1785330576,collector_4,collector_4_f2_3,0.23619778556251858,0.15742766246131584
1785330576,collector_4,collector_4_f2_3,0.22045126652501365,0.14693248496389297
1785330576,collector_4,collector_4_f2_3,0.2307539211428325,0.15060096450669813
1785330577,collector_4,collector_4_f2_3,0.24084877098437013,0.15400125868828912
1785330577,collector_4,collector_4_f2_3,0.26882695173792254,0.16647188048360267
1785330577,collector_4,collector_4_f2_3,0.2770467279005545,0.1688760980502855
1785330577,collector_4,collector_4_f2_3,0.26319439150552404,0.16043229314776983
1785330577,collector_4,collector_4_f2_3,0.2719665120357567,0.16305513996289606
1785330577,collector_4,collector_4_f2_3,0.25960439785231076,0.15564354269185407
1785330577,collector_4,collector_4_f2_3,0.27246503429321234,0.1584799886904858
1785330577,collector_4,collector_4_f2_3,0.2611123245309928,0.15187665582838109
1785330619,collector_4,collector_4_f2_2,-0.002262995120538789,0.004226821596574154
1785330619,collector_4,collector_4_f2_2,-0.0017006666060578588,0.004240511425736351
1785330619,collector_4,collector_4_f2_2,-0.001288947282364221,0.004277285900956519
1785330619,collector_4,collector_4_f2_2,-0.0009667104617870435,0.00320796442571045
1785330619,collector_4,collector_4_f2_2,-0.00029763804616666345,0.003511893171484664
1785330619,collector_4,collector_4_f2_2,-0.0002480317051481381,0.002926577642899261
1785330619,collector_4,collector_4_f2_2,0.001064619754263704,0.0038033319363562426
1785330619,collector_4,collector_4_f2_2,0.0022199871939630285,0.004338920991467422
1785330619,collector_4,collector_4_f2_2,0.0026623544276317486,0.004300302527234604
1785330619,collector_4,collector_4_f2_2,0.0032586222580640034,0.004354871384441953
1785330619,collector_4,collector_4_f2_2,0.003882510918107819,0.00436918090137097
1785330619,collector_4,collector_4_f2_2,0.004467744871029122,0.004357881127863796
1785330619,collector_4,collector_4_f2_2,0.005030977292769384,0.004307763151098333
1785330619,collector_4,collector_4_f2_2,0.005530576982262122,0.004235861961844103
1785330619,collector_4,collector_4_f2_2,0.005161871850107613,0.003953471164385979
1785330620,collector_4,collector_4_f2_2,0.00636454793936118,0.0039485593292510595
1785330620,collector_4,collector_4_f2_2,0.006698689804312996,0.0037849920163627072
1785330620,collector_4,collector_4_f2_2,0.007004686728591108,0.0036027147127074347
1785330620,collector_4,collector_4_f2_2,0.007270190675630514,0.0033880603098414615
1785330620,collector_4,collector_4_f2_2,0.007508121036162728,0.0031612092152278246
1785330620,collector_4,collector_4_f2_2,0.007150591463009478,0.003010675443072797
1785330620,collector_4,collector_4_f2_2,0.0073597327018987465,0.0027430150636185736
1785330620,collector_4,collector_4_f2_2,0.007440755868719259,0.0024864373835469895
1785330620,collector_4,collector_4_f2_2,0.007958822352550169,0.002020015120895051
1785330620,collector_4,collector_4_f2_2,0.008067118322590314,0.0017076083207536127
1785330620,collector_4,collector_4_f2_2,0.00814824288503588,0.0013888707066299687
1785330620,collector_4,collector_4_f2_2,0.008124721697336188,0.0011090699233758813
1785330620,collector_4,collector_4_f2_2,0.008139254480948077,0.0007589194183575624
1785330620,collector_4,collector_4_f2_2,0.00812595407906575,0.0004132537296682078
1785330620,collector_4,collector_4_f2_2,0.008090818419754186,7.536283460992665e-05
1785330620,collector_4,collector_4_f2_2,0.007990956920073785,-0.00019136807387752015
1785330620,collector_4,collector_4_f2_2,0.007741239516319744,-0.0001853878215697152
1785330621,collector_4,collector_4_f2_2,0.007669081158604581,-0.0005101119425980356
1785330621,collector_4,collector_4_f2_2,0.007584566485158895,-0.0008256332592253691
1785330621,collector_4,collector_4_f2_2,0.007502627864403133,-0.0011298343447023313
1785330621,collector_4,collector_4_f2_2,0.0074136414115639655,-0.0014271758205755994
1785330621,collector_4,collector_4_f2_2,0.007321691106925048,-0.0017150154896540927
1785330621,collector_4,collector_4_f2_2,0.0071290150251624015,-0.0016698835030849787
1785330621,collector_4,collector_4_f2_2,0.007034431118624312,-0.0019451680613445956
1785330621,collector_4,collector_4_f2_2,0.006914020158255993,-0.002146277714583477
1785330621,collector_4,collector_4_f2_2,0.00680080625286024,-0.0023993979036401472
1785330621,collector_4,collector_4_f2_2,0.0066827328680393195,-0.0026419869834181722
1785330621,collector_4,collector_4_f2_2,0.0065565754615883,-0.002875211112566073
1785330621,collector_4,collector_4_f2_2,0.00642872256337769,-0.0031016294228713532
1785330621,collector_4,collector_4_f2_2,0.006312313881932001,-0.003554442023383175
1785330621,collector_4,collector_4_f2_2,0.006175089667106186,-0.0034771715446145785
1785330621,collector_4,collector_4_f2_2,0.006043704780570831,-0.0034031891713254972
1785330621,collector_4,collector_4_f2_2,0.005917794264307784,-0.0033322893969234615
1785330621,collector_4,collector_4_f2_2,0.005779347486416574,-0.00356055259545276
1785330621,collector_4,collector_4_f2_2,0.005643344004395272,-0.003732648597419989
1785330621,collector_4,collector_4_f2_2,0.005658955277953537,-0.00413790660621
1785330621,collector_4,collector_4_f2_2,0.005652936489154634,-0.004555018023375358
1785330621,collector_4,collector_4_f2_2,0.005635612450948151,-0.0049205345254426285
1785330621,collector_4,collector_4_f2_2,0.005600474603434242,-0.005277196596252187
1785330621,collector_4,collector_4_f2_2,0.00552303838525388,-0.0056645604993918065
1785330622,collector_4,collector_4_f2_2,0.005441619435878647,-0.006404834385491374
1785330622,collector_4,collector_4_f2_2,0.0052628088656628425,-0.006586111539433891
1785330622,collector_4,collector_4_f2_2,0.005004347387737838,-0.007119218961056318
1785330622,collector_4,collector_4_f2_2,0.004880321541797097,-0.007199046057324314
1785330622,collector_4,collector_4_f2_2,0.0046554311882289895,-0.007662042454247449
1785330622,collector_4,collector_4_f2_2,0.00445300323785696,-0.007752287975661226
1785330622,collector_4,collector_4_f2_2,0.004189572649937783,-0.008193019183616162
1785330622,collector_4,collector_4_f2_2,0.0039537773228636225,-0.008267146132214971
1785330622,collector_4,collector_4_f2_2,0.003685366921620658,-0.008672901686152899
1785330622,collector_4,collector_4_f2_2,0.003666716989492896,-0.008997560736307196
1785330622,collector_4,collector_4_f2_2,0.003166354932050813,-0.009388630840654204
1785330622,collector_4,collector_4_f2_2,0.002923421714219063,-0.009708599577606903
1785330622,collector_4,collector_4_f2_2,0.002683488461740663,-0.010004228366712753
1785330622,collector_4,collector_4_f2_2,0.002442503227292756,-0.009994713987878389
1785330622,collector_4,collector_4_f2_2,0.0022196941288946666,-0.010225498157328794
1785330622,collector_4,collector_4_f2_2,0.0022368712475062487,-0.010413308362426963
1785330622,collector_4,collector_4_f2_2,0.0020200887788847967,-0.01056975966911831
1785330622,collector_4,collector_4_f2_2,0.0018522496762715646,-0.010707121941627106
1785330622,collector_4,collector_4_f2_2,0.0014621178447658703,-0.010710132194484518
1785330622,collector_4,collector_4_f2_2,0.0012466256361497866,-0.010756136796106952
1785330623,collector_4,collector_4_f2_2,0.001035980704203356,-0.010762946818992014
1785330623,collector_4,collector_4_f2_2,0.0008761420803178813,-0.01076173906555043
1785330623,collector_4,collector_4_f2_2,0.0007055092875473898,-0.010587836181208246
1785330623,collector_4,collector_4_f2_2,0.0005401706622520682,-0.010629766243150526
1785330623,collector_4,collector_4_f2_2,0.00039873297625658095,-0.010435296780709478
1785330623,collector_4,collector_4_f2_2,0.00029040168365471745,-0.01206321946577863
1785330623,collector_4,collector_4_f2_2,0.0002911190459455569,-0.01542772088466221
1785330623,collector_4,collector_4_f2_2,0.00019006092675384132,-0.01982466430841586
1785330623,collector_4,collector_4_f2_2,0.00010187260312693326,-0.024394189759252984
1785330623,collector_4,collector_4_f2_2,7.538307951678709e-06,-0.024164736334235153
1785330623,collector_4,collector_4_f2_2,-7.844400329329284e-05,-0.023928053784712907
1785330623,collector_4,collector_4_f2_2,-0.00015867360609288366,-0.023686508913183867
1785330623,collector_4,collector_4_f2_2,-0.00015867360609288366,-0.023686508913183867
1785330623,collector_4,collector_4_f2_2,-0.00015489885196734283,-0.029070780461742815
1785330623,collector_4,collector_4_f2_2,-0.00019925870604628462,-0.028870989377925375
1785330623,collector_4,collector_4_f2_2,-0.00016643516503273017,-0.03411935330250022
1785330624,collector_4,collector_4_f2_2,-0.00012832458718956138,-0.03933045653471546
1785330624,collector_4,collector_4_f2_2,-7.980064409701889e-05,-0.04432602890506047
1785330624,collector_4,collector_4_f2_2,-2.7655105783808073e-05,-0.04914974964346624
1785330624,collector_4,collector_4_f2_2,2.166256605812645e-05,-0.05367717908188145
1785330624,collector_4,collector_4_f2_2,0.00014106061501102503,-0.062546513817592
1785330624,collector_4,collector_4_f2_2,0.00020350307905977108,-0.06743098233404383
1785330624,collector_4,collector_4_f2_2,0.0002482231354774473,-0.07131021348303
1785330624,collector_4,collector_4_f2_2,0.0003754977231267484,-0.08068363807618453
1785330624,collector_4,collector_4_f2_2,0.0004365100562786351,-0.08429796698395309
1785330624,collector_4,collector_4_f2_2,0.00046615868513003657,-0.08397724540709511
1785330624,collector_4,collector_4_f2_2,0.0005500076722024614,-0.08845683579567361
1785330624,collector_4,collector_4_f2_2,0.0005766418831073725,-0.08817833599063482
1785330624,collector_4,collector_4_f2_2,0.0006810025747174288,-0.09257273544388889
1785330624,collector_4,collector_4_f2_2,0.0007108657605703839,-0.09227992370384147
1785330624,collector_4,collector_4_f2_2,0.000864490164832181,-0.09528453406608399
1785330624,collector_4,collector_4_f2_2,0.0009508950322139009,-0.09921177400794857
1785330624,collector_4,collector_4_f2_2,0.0011199331628365943,-0.10377099649414365
1785330624,collector_4,collector_4_f2_2,0.001227363497277753,-0.10768823010029971
1785330624,collector_4,collector_4_f2_2,0.0014236686799969486,-0.1122837892527877
1785330624,collector_4,collector_4_f2_2,0.001571833880172068,-0.11741974761741072
1785330624,collector_4,collector_4_f2_2,0.0019021978581498305,-0.12740839427943837
1785330624,collector_4,collector_4_f2_2,0.0021263998669004964,-0.13663402686049192
1785330624,collector_4,collector_4_f2_2,0.0022398771317266577,-0.14049278040109897
1785330624,collector_4,collector_4_f2_2,0.002412289536254318,-0.1498381260134112
1785330625,collector_4,collector_4_f2_2,0.002485073509928917,-0.15487766402078884
1785330625,collector_4,collector_4_f2_2,0.002514189055443834,-0.15985509489070057
1785330625,collector_4,collector_4_f2_2,0.002516724611556397,-0.16793081222588668
1785330625,collector_4,collector_4_f2_2,0.002516724611556397,-0.16793081222588668
1785330625,collector_4,collector_4_f1_2,-0.0031641152980993086,-0.5170043029399709
1785330625,collector_4,collector_4_f1_2,-0.0027633967597008925,-0.38743935756172065
1785330625,collector_4,collector_4_f1_2,-0.0029162151155359434,-0.3102329574629011
1785330625,collector_4,collector_4_f1_2,-0.0032114277022668213,-0.3030245853672013
1785330625,collector_4,collector_4_f1_2,-0.003483946169580037,-0.29855199348766076
1785330625,collector_4,collector_4_f1_2,-0.002986239573933676,-0.25590170870371315
1785330625,collector_4,collector_4_f1_2,-0.0026129596271989054,-0.2239139951157525
1785330625,collector_4,collector_4_f1_2,-0.002962000272987846,-0.2314091150517824
1785330625,collector_4,collector_4_f1_2,-0.0026658002456946125,-0.20826820354660694
1785330625,collector_4,collector_4_f1_2,-0.0030424194167101544,-0.21640688470300928
1785330625,collector_4,collector_4_f1_2,-0.0034150796236067124,-0.222772247180778
1785330625,collector_4,collector_4_f1_2,-0.0037753312631557123,-0.2279527252679325
1785330625,collector_4,collector_4_f1_2,-0.003989605130694281,-0.22810336336751674
1785330625,collector_4,collector_4_f1_2,-0.003723631455318363,-0.21289647247635082
1785330625,collector_4,collector_4_f1_2,-0.0034909044893644352,-0.19959044294658065
1785330626,collector_4,collector_4_f1_2,-0.00328555716646391,-0.18784982865560695
1785330626,collector_4,collector_4_f1_2,-0.0035921292985979167,-0.19319075825767038
1785330626,collector_4,collector_4_f1_2,-0.0037658114211135143,-0.19497226708705026
1785330626,collector_4,collector_4_f1_2,-0.004001354775632086,-0.1994117119163815
1785330626,collector_4,collector_4_f1_2,-0.0041298192823203145,-0.2007285731497958
1785330626,collector_4,collector_4_f1_2,-0.00468341909745989,-0.21742687911704808
1785330626,collector_4,collector_4_f1_2,-0.004816567356084911,-0.2202723071506425
1785330626,collector_4,collector_4_f1_2,-0.005237012938534037,-0.23406753829880036
1785330626,collector_4,collector_4_f1_2,-0.005315956654845691,-0.2359580583020518
1785330626,collector_4,collector_4_f1_2,-0.005356125408996703,-0.23809006461943275
1785330626,collector_4,collector_4_f1_2,-0.005375147837758909,-0.24008807807690674
1785330626,collector_4,collector_4_f1_2,-0.005183178272126645,-0.23151350385987532
1785330626,collector_4,collector_4_f1_2,-0.005112860006124664,-0.23154097700175977
1785330626,collector_4,collector_4_f1_2,-0.004942431339255692,-0.22382294443503536
1785330626,collector_4,collector_4_f1_2,-0.00484108314421462,-0.22571381622448755
1785330626,collector_4,collector_4_f1_2,-0.004689799295959649,-0.21866025946747314
1785330627,collector_4,collector_4_f1_2,-0.004516272168213699,-0.2187602869567138
1785330627,collector_4,collector_4_f1_2,-0.004383440633856105,-0.21232616086975242
1785330627,collector_4,collector_4_f1_2,-0.004138946292473,-0.2129614728447765
1785330627,collector_4,collector_4_f1_2,-0.0038612564589718757,-0.21213124282790582
1785330627,collector_4,collector_4_f1_2,-0.00357290370335083,-0.21025404217741392
1785330627,collector_4,collector_4_f1_2,-0.0032680774730344357,-0.20628755201743532
1785330627,collector_4,collector_4_f1_2,-0.0027359228314621405,-0.2009320565098976
1785330627,collector_4,collector_4_f1_2,-0.002430080766384737,-0.1947183341198062
1785330627,collector_4,collector_4_f1_2,-0.002134220601899459,-0.18830598283186425
1785330627,collector_4,collector_4_f1_2,-0.0018625753247884051,-0.18203488067731108
1785330627,collector_4,collector_4_f1_2,-0.0018192596195620587,-0.17780151135923472
1785330627,collector_4,collector_4_f1_2,-0.0017779128100278189,-0.17376056791925273
1785330627,collector_4,collector_4_f1_2,-0.0015962813087437677,-0.16938748485748717
1785330627,collector_4,collector_4_f1_2,-0.001471277245489104,-0.16563048787167348
1785330627,collector_4,collector_4_f1_2,-0.001389077343362994,-0.16223386706232173
1785330627,collector_4,collector_4_f1_2,-0.001360020682067382,-0.15911321106287002
1785330627,collector_4,collector_4_f1_2,-0.0013674837075667527,-0.15626884410308875
1785330627,collector_4,collector_4_f1_2,-0.0014275176052714568,-0.1536225520013681
1785330627,collector_4,collector_4_f1_2,-0.0014830331226463305,-0.1437927816669472
1785330627,collector_4,collector_4_f1_2,-0.001611683314649989,-0.13916674726531988
1785330627,collector_4,collector_4_f1_2,-0.0017552430205595606,-0.1345466862804994
1785330627,collector_4,collector_4_f1_2,-0.0019480100410228312,-0.13090424331028125
1785330627,collector_4,collector_4_f1_2,-0.0021432305652268648,-0.12593419023011676
1785330627,collector_4,collector_4_f1_2,-0.0023640605482187055,-0.1209037675768152
1785330628,collector_4,collector_4_f1_2,-0.0023640605482187055,-0.1209037675768152
1785330628,collector_4,collector_4_f1_2,-0.0023640605482187055,-0.1209037675768152
1785330628,collector_4,collector_4_f1_2,-0.002631586501504194,-0.11550854284601693
1785330628,collector_4,collector_4_f1_2,-0.002953410287294223,-0.1158327180491972
1785330628,collector_4,collector_4_f1_2,-0.00324826336109066,-0.11025699743170543
1785330628,collector_4,collector_4_f1_2,-0.0035433508675298043,-0.10476280437091055
1785330628,collector_4,collector_4_f1_2,-0.00338138384877604,-0.09896043512463537
1785330628,collector_4,collector_4_f1_2,-0.00373764288300542,-0.09467958218286512
1785330628,collector_4,collector_4_f1_2,-0.00373764288300542,-0.09467958218286512
1785330628,collector_4,collector_4_f1_2,-0.00373764288300542,-0.09467958218286512
1785330628,collector_4,collector_4_f1_2,-0.004288332032576387,-0.09494682450957029
1785330628,collector_4,collector_4_f1_2,-0.004674008112899872,-0.08952445378930085
1785330628,collector_4,collector_4_f1_2,-0.0045361663203730964,-0.08498366526898364
1785330628,collector_4,collector_4_f1_2,-0.005266545411726371,-0.07967575410071798
1785330628,collector_4,collector_4_f1_2,-0.00569616994640165,-0.07535312736858184
1785330628,collector_4,collector_4_f1_2,-0.005926757425869131,-0.0642014872732441
1785330628,collector_4,collector_4_f1_2,-0.006210905192374439,-0.05870322573941099
1785330628,collector_4,collector_4_f1_2,-0.006991852920910231,-0.04805837750801396
1785330628,collector_4,collector_4_f1_2,-0.007372833483993656,-0.042614399085371374
1785330628,collector_4,collector_4_f1_2,-0.008163462656425256,-0.03709942035936893
1785330629,collector_4,collector_4_f1_2,-0.008535734045152406,-0.03142374885446602
1785330629,collector_4,collector_4_f1_2,-0.008999634813256977,-0.03157570131815843
1785330629,collector_4,collector_4_f1_2,-0.009383892713522076,-0.02707345306746889
1785330629,collector_4,collector_4_f1_2,-0.009383892713522076,-0.02707345306746889
1785330629,collector_4,collector_4_f1_2,-0.00934787996766354,-0.021424653669308395
1785330629,collector_4,collector_4_f1_2,-0.009347879967663538,-0.021424653669308395
1785330629,collector_4,collector_4_f1_2,-0.00969448707359085,-0.01708523015478285
1785330629,collector_4,collector_4_f1_2,-0.009694487073590849,-0.01708523015478285
1785330629,collector_4,collector_4_f1_2,-0.010035826600109403,-0.012478262102842393
1785330629,collector_4,collector_4_f1_2,-0.010152984354381863,-0.008816798258094323
1785330629,collector_4,collector_4_f1_2,-0.010476200563196798,-0.00603831327476968
1785330629,collector_4,collector_4_f1_2,-0.01063641042417135,-0.0048477649528056894
1785330629,collector_4,collector_4_f1_2,-0.011118874886362602,-0.004973862437138291
1785330629,collector_4,collector_4_f1_2,-0.011415262830070185,-0.006003814015343591
1785330629,collector_4,collector_4_f1_2,-0.01169889681515988,-0.007448193772263414
1785330629,collector_4,collector_4_f1_2,-0.011949047474586399,-0.009035100300214285
1785330630,collector_4,collector_4_f1_2,-0.011995106306317706,-0.009124087549365332
1785330630,collector_4,collector_4_f1_2,-0.012011179216325267,-0.009218966821187943
1785330630,collector_4,collector_4_f1_2,-0.012119345276450068,-0.009879863446552005
1785330630,collector_4,collector_4_f1_2,-0.012175717685927505,-0.010054401736795988
1785330630,collector_4,collector_4_f1_2,-0.012223560049017378,-0.009934615540153714
1785330630,collector_4,collector_4_f1_2,-0.012149807636006957,-0.009802708958726168
1785330630,collector_4,collector_4_f1_2,-0.012115293457377338,-0.009407924358054981
1785330630,collector_4,collector_4_f1_2,-0.011928299258044244,-0.009031804376627895
1785330630,collector_4,collector_4_f1_2,-0.011809501434708497,-0.008521488652249925
